movie_data
Alice Braga"
"movie_name:Alexander year:2004 runtime:175 min genre:Action, Biography, Drama description:Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world. description:Alexander, the King of Macedonia and one of the greatest army leaders in the history of warfare, conquers much of the known world. director:Oliver Stone star:Colin Farrell, 
Anthony Hopkins, 
Rosario Dawson, 
Angelina Jolie"
"movie_name:Rambo: First Blood Part II year:1985 runtime:96 min genre:Action, Adventure, Thriller description:Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there. description:Rambo returns to the jungles of Vietnam on a mission to infiltrate an enemy base-camp and rescue the American POWs still held captive there. director:George P. Cosmatos star:Sylvester Stallone, 
Richard Crenna, 
Charles Napier, 
Steven Berkoff"
"movie_name:The League of Extraordinary Gentlemen year:2003 runtime:110 min genre:Action, Adventure, Fantasy description:In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission. description:In an alternate Victorian Age world, a group of famous contemporary fantasy, science fiction, and adventure characters team up on a secret mission. director:Stephen Norrington star:Sean Connery, 
Stuart Townsend, 
Peta Wilson, 
Jason Flemyng"
"movie_name:X2: X-Men United year:2003 runtime:134 min genre:Action, Sci-Fi, Thriller description:When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him. description:When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him. director:Bryan Singer star:Patrick Stewart, 
Hugh Jackman, 
Halle Berry, 
Ian McKellen"
"movie_name:The Forever Purge year:2021 runtime:103 min genre:Action, Crime, Horror description:All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end. description:All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end. director:Everardo Gout star:Ana de la Reguera, 
Tenoch Huerta, 
Josh Lucas, 
Leven Rambin"
"movie_name:The Final Countdown year:1980 runtime:103 min genre:Action, Adventure, Sci-Fi description:A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor. description:A modern aircraft carrier is thrown back in time to 1941 near Hawaii, just hours before the Japanese attack on Pearl Harbor. director:Don Taylor star:Kirk Douglas, 
Martin Sheen, 
Katharine Ross, 
James Farentino"
"movie_name:Transformers: Revenge of the Fallen year:2009 runtime:149 min genre:Action, Adventure, Sci-Fi description:Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war. description:Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war. director:Michael Bay star:Shia LaBeouf, 
Megan Fox, 
Josh Duhamel, 
Tyrese Gibson"
"movie_name:A View to a Kill year:1985 runtime:131 min genre:Action, Adventure, Thriller description:The recovery of a microchip off the body of a fellow agent leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley. description:The recovery of a microchip off the body of a fellow agent leads James Bond to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley. director:John Glen star:Roger Moore, 
Christopher Walken, 
Tanya Roberts, 
Grace Jones"
"movie_name:Outbreak year:1995 runtime:127 min genre:Action, Drama, Thriller description:Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey. description:Army doctors struggle to find a cure for a deadly virus spreading throughout a California town that was brought to America by an African monkey. director:Wolfgang Petersen star:Dustin Hoffman, 
Rene Russo, 
Morgan Freeman, 
Kevin Spacey"
"movie_name:Warcraft year:2016 runtime:123 min genre:Action, Adventure, Fantasy description:As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war. description:As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war. director:Duncan Jones star:Travis Fimmel, 
Paula Patton, 
Ben Foster, 
Dominic Cooper"
"movie_name:Kung Fu Panda 2 year:2011 runtime:90 min genre:Animation, Action, Adventure description:Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past. description:Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past. director:Jennifer Yuh Nelson star:Jack Black, 
Angelina Jolie, 
Jackie Chan, 
Dustin Hoffman"
"movie_name:Equilibrium year:2002 runtime:107 min genre:Action, Drama, Sci-Fi description:In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state. description:In an oppressive future where all forms of feeling are illegal, a man in charge of enforcing the law rises to overthrow the system and state. director:Kurt Wimmer star:Christian Bale, 
Sean Bean, 
Emily Watson, 
Taye Diggs"
"movie_name:Deepwater Horizon year:2016 runtime:107 min genre:Action, Drama, History description:A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history. description:A dramatization of the disaster in April 2010, when the offshore drilling rig called the Deepwater Horizon exploded, resulting in the worst oil spill in American history. director:Peter Berg star:Mark Wahlberg, 
Kurt Russell, 
Douglas M. Griffin, 
James DuMont"
"movie_name:Thor: The Dark World year:2013 runtime:112 min genre:Action, Adventure, Fantasy description:When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster. description:When the Dark Elves attempt to plunge the universe into darkness, Thor must embark on a perilous and personal journey that will reunite him with doctor Jane Foster. director:Alan Taylor star:Chris Hemsworth, 
Natalie Portman, 
Tom Hiddleston, 
Stellan Skarsgård"
"movie_name:The Hitman's Bodyguard year:2017 runtime:118 min genre:Action, Comedy, Crime description:One of the world's top bodyguards gets a new client, a world class hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial alive and on time. description:One of the world's top bodyguards gets a new client, a world class hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial alive and on time. director:Patrick Hughes star:Ryan Reynolds, 
Samuel L. Jackson, 
Gary Oldman, 
Elodie Yung"
"movie_name:G.I. Joe: The Rise of Cobra year:2009 runtime:118 min genre:Action, Adventure, Sci-Fi description:An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer. description:An elite military unit comprised of special operatives known as G.I. Joe, operating out of The Pit, takes on an evil organization led by a notorious arms dealer. director:Stephen Sommers star:Dennis Quaid, 
Channing Tatum, 
Marlon Wayans, 
Adewale Akinnuoye-Agbaje"
"movie_name:The Wolverine year:2013 runtime:126 min genre:Action, Sci-Fi description:Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants. description:Wolverine comes to Japan to meet an old friend whose life he saved years ago, and gets embroiled in a conspiracy involving yakuza and mutants. director:James Mangold star:Hugh Jackman, 
Will Yun Lee, 
Tao Okamoto, 
Rila Fukushima"
"movie_name:How to Train Your Dragon: The Hidden World year:2019 runtime:104 min genre:Animation, Action, Adventure description:When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first. description:When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia before a hired tyrant named Grimmel finds it first. director:Dean DeBlois star:Jay Baruchel, 
America Ferrera, 
F. Murray Abraham, 
Cate Blanchett"
"movie_name:Megamind year:2010 runtime:95 min genre:Animation, Action, Comedy description:Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world. description:Evil genius Megamind finally defeats his do-gooder nemesis, Metro Man, but is left without a purpose in a superhero-free world. director:Tom McGrath star:Will Ferrell, 
